position,task_id,system,batch,state,result_available,agent_executed,evaluator_executed,verify_status,run_validity,terminal_status,failure_category,incomplete_stage,incomplete_reason,run_id,attempt_ordinal,source,run_directory,started_at,start_time_source,finished_at,observed_seconds,e2e_seconds,agent_seconds,evaluator_seconds,orchestration_seconds,timeout,timeout_scope,normal_e2e_success,artifact_gate_status,benchmark_status,experiment_id,product_version,node_version,model_id,model_provider,thinking,reasoning_effort,temperature,agent_deadline_seconds,budget_tier,mcp_tool_count,model_proxy_transport,tool_calls,tool_failures,started_only_tool_calls,claim_done_seen,terminal_tool_counts,model_request_limit,model_request_limit_exceeded,model_requests_started,model_requests_completed,model_requests_failed,model_requests_successful_events,stream_requests,non_stream_requests,model_transport_errors,model_http_error_responses,model_provider_error_responses,model_error_type_counts,model_http_status_counts,connection_reused_true,connection_reused_false,connection_reused_unknown,token_input,token_output,token_total,cache_read_tokens,token_reliable,token_note,token_usage_reported_completed,token_usage_missing_completed,preprocess_status,running_status,evaluation_status,last_lifecycle_event,last_lifecycle_at,internal_nonstream_requests,internal_nonstream_requests_completed,internal_nonstream_token_input,internal_nonstream_token_output,internal_nonstream_token_total,internal_nonstream_usage_reported_completed,retained_requests_completed_excluding_internal_nonstream,retained_requests_excluding_internal_nonstream,retained_usage_missing_completed_excluding_internal_nonstream,retained_usage_reported_completed_excluding_internal_nonstream,token_excluding_internal_nonstream_input,token_excluding_internal_nonstream_note,token_excluding_internal_nonstream_output,token_excluding_internal_nonstream_reliable,token_excluding_internal_nonstream_total
77,personal-website-construct,dsh,toolathlon-dsh-108-node-undici-v1,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-108-077-personal-website-construct-a1,1,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/personal-website-construct/dsh-108-077-personal-website-construct-a1,2026-08-21T09:10:40.505807+00:00,run.json,2026-08-21T09:16:11.325329+00:00,330.819522,330.819522,294.28146346192807,15.18772062601056,21.350337912061377,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,3600,R3,101,node_fetch_undici,17,0,0,False,"{""github-get_file_contents"":11,""memory-read_graph"":1,""github-get_me"":1,""github-fork_repository"":1,""github-search_repositories"":1,""github-list_branches"":1,""github-rename_repository"":1}",100,False,20,20,13,7,20,0,13,0,0,"{""ECONNRESET"":5,""UND_ERR_SOCKET"":8}","{""200"":15}",4,11,5,253199,2836,256035,214784,False,partial_or_missing_provider_usage,7,13,done,,fail,artifact_validation.end,2026-08-21T09:16:12.936912+00:00,0,0,,,,0,20,20,13,7,253199,partial_or_missing_retained_provider_usage,2836,False,256035
77,personal-website-construct,dsh,toolathlon-dsh-rerun-transport-incomplete-30-v1,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-rerun30-077-personal-website-construct-a1,1,toolathlon-dsh-rerun-transport-incomplete-30-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-rerun-transport-incomplete-30-v1/runs/dsh/personal-website-construct/dsh-rerun30-077-personal-website-construct-a1,2026-08-23T10:13:14.016639+00:00,run.json,2026-08-23T10:17:57.851215+00:00,283.834576,283.834576,253.44020906602964,9.587800762965344,20.806566171005045,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,3600,R3,101,node_fetch_undici,18,5,0,False,"{""github-get_file_contents"":13,""memory-read_graph"":1,""github-get_me"":1,""github-fork_repository"":1,""github-list_branches"":1,""github-rename_repository"":1}",100,False,19,19,12,7,19,0,12,0,0,"{""ECONNRESET"":5,""UND_ERR_SOCKET"":7}","{""200"":11}",4,7,8,274919,3645,278564,227584,False,partial_or_missing_provider_usage,7,12,done,,fail,artifact_validation.end,2026-08-23T10:17:59.055264+00:00,0,0,,,,0,19,19,12,7,274919,partial_or_missing_retained_provider_usage,3645,False,278564
77,personal-website-construct,dsh,toolathlon-dsh-rerun-transport-incomplete-18-v1,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-rerun18-077-personal-website-construct-a1,1,toolathlon-dsh-rerun-transport-incomplete-18-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-rerun-transport-incomplete-18-v1/runs/dsh/personal-website-construct/dsh-rerun18-077-personal-website-construct-a1,2026-08-25T08:03:29.768912+00:00,run.json,2026-08-25T08:12:27.783150+00:00,538.014238,538.014238,507.6478852739965,8.151515344012296,22.214837381991174,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,3600,R3,101,node_fetch_undici,22,0,0,False,"{""bash"":9,""read"":4,""github-get_file_contents"":3,""memory-read_graph"":1,""github-get_me"":1,""github-fork_repository"":1,""github-search_repositories"":1,""github-rename_repository"":1,""todo_write"":1}",100,False,40,40,22,18,40,0,22,0,0,"{""ECONNRESET"":9,""UND_ERR_SOCKET"":13}","{""200"":27}",14,13,13,896798,21157,917955,847744,False,partial_or_missing_provider_usage,18,22,done,,fail,artifact_validation.end,2026-08-25T08:12:29.897025+00:00,0,0,,,,0,40,40,22,18,896798,partial_or_missing_retained_provider_usage,21157,False,917955
77,personal-website-construct,dsh,toolathlon-dsh-new-key-recovery-48-v1,complete,True,True,True,pass,valid,completed,none,,,dsh-newkey48-077-personal-website-construct-a1,1,toolathlon-dsh-new-key-recovery-48-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-new-key-recovery-48-v1/runs/dsh/personal-website-construct/dsh-newkey48-077-personal-website-construct-a1,2026-08-26T11:46:19.140163+00:00,run.json,2026-08-26T11:56:52.995091+00:00,633.854928,633.854928,601.5582050019875,10.237465344980592,22.059257653031864,False,none,True,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,3600,R3,101,node_fetch_undici,83,3,0,False,"{""github-delete_file"":34,""github-get_file_contents"":27,""bash"":8,""github-create_or_update_file"":4,""todo_write"":2,""github-search_repositories"":2,""memory-read_graph"":1,""github-get_me"":1,""github-fork_repository"":1,""github-list_repositories"":1,""github-rename_repository"":1,""github-push_files"":1}",100,False,30,30,0,30,30,0,0,0,0,{},"{""200"":30}",20,10,0,2510432,39162,2549594,2418176,True,all_completed_responses_reported,30,0,done,,pass,artifact_validation.end,2026-08-26T11:56:54.937031+00:00,0,0,,,,0,30,30,0,30,2510432,all_retained_completed_responses_reported,39162,True,2549594
78,ppt-analysis,dsh,toolathlon-dsh-108-node-undici-v1,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-108-078-ppt-analysis-a1,1,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/ppt-analysis/dsh-108-078-ppt-analysis-a1,2026-08-21T09:16:38.892457+00:00,run.json,2026-08-21T09:21:54.760878+00:00,315.868421,315.868421,286.1020475300029,8.276435359031893,21.489938110965227,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,2700,R2,59,node_fetch_undici,22,2,0,False,"{""bash"":12,""read_image"":2,""filesystem-list_allowed_directories"":1,""glob"":1,""pdf-tools-get_pdf_info"":1,""pptx-get_presentation_info"":1,""pptx-open_presentation"":1,""pdf-tools-read_pdf_pages"":1,""pptx-extract_presentation_text"":1,""pptx-get_slide_info"":1}",100,False,32,32,15,17,32,0,15,0,0,"{""ECONNRESET"":6,""UND_ERR_SOCKET"":9}","{""200"":22}",14,8,10,633430,9446,642876,594944,False,partial_or_missing_provider_usage,17,15,done,,fail,artifact_validation.end,2026-08-21T09:21:56.450597+00:00,0,0,,,,0,32,32,15,17,633430,partial_or_missing_retained_provider_usage,9446,False,642876
78,ppt-analysis,dsh,toolathlon-dsh-rerun-transport-incomplete-30-v1,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-rerun30-078-ppt-analysis-a1,1,toolathlon-dsh-rerun-transport-incomplete-30-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-rerun-transport-incomplete-30-v1/runs/dsh/ppt-analysis/dsh-rerun30-078-ppt-analysis-a1,2026-08-23T10:18:25.607432+00:00,run.json,2026-08-23T10:22:54.603278+00:00,268.995846,268.995846,240.23794951208401,7.254807622986846,21.50308886492911,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,2700,R2,59,node_fetch_undici,11,0,0,False,"{""pptx-open_presentation"":2,""pptx-extract_presentation_text"":2,""bash"":2,""filesystem-list_allowed_directories"":1,""glob"":1,""pdf-tools-get_pdf_info"":1,""pdf-tools-read_pdf_pages"":1,""todo_write"":1}",100,False,17,17,9,8,17,0,9,0,0,"{""ECONNRESET"":4,""UND_ERR_SOCKET"":5}","{""200"":12}",7,5,5,218279,5609,223888,181760,False,partial_or_missing_provider_usage,8,9,done,,fail,artifact_validation.end,2026-08-23T10:22:56.468486+00:00,0,0,,,,0,17,17,9,8,218279,partial_or_missing_retained_provider_usage,5609,False,223888
78,ppt-analysis,dsh,toolathlon-dsh-rerun-transport-incomplete-18-v1,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-rerun18-078-ppt-analysis-a1,1,toolathlon-dsh-rerun-transport-incomplete-18-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-rerun-transport-incomplete-18-v1/runs/dsh/ppt-analysis/dsh-rerun18-078-ppt-analysis-a1,2026-08-25T08:12:52.941596+00:00,run.json,2026-08-25T08:15:51.895064+00:00,178.953468,178.953468,152.86089924600674,6.094376469991403,19.998192284001846,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,2700,R2,59,node_fetch_undici,7,0,0,False,"{""filesystem-list_allowed_directories"":1,""glob"":1,""pdf-tools-get_pdf_info"":1,""pptx-open_presentation"":1,""pptx-extract_presentation_text"":1,""pdf-tools-read_pdf_pages"":1,""read"":1}",100,False,10,10,6,4,10,0,6,0,0,"{""ECONNRESET"":1,""UND_ERR_SOCKET"":5}","{""200"":8}",4,4,2,97905,679,98584,61952,False,partial_or_missing_provider_usage,4,6,done,,fail,artifact_validation.end,2026-08-25T08:15:53.218800+00:00,0,0,,,,0,10,10,6,4,97905,partial_or_missing_retained_provider_usage,679,False,98584
78,ppt-analysis,dsh,toolathlon-dsh-new-key-recovery-48-v1,complete,True,True,True,pass,valid,completed,none,,,dsh-newkey48-078-ppt-analysis-a1,1,toolathlon-dsh-new-key-recovery-48-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-new-key-recovery-48-v1/runs/dsh/ppt-analysis/dsh-newkey48-078-ppt-analysis-a1,2026-08-26T11:57:20.842346+00:00,run.json,2026-08-26T11:59:54.397177+00:00,153.554831,153.554831,123.92448929700186,9.418745834002038,20.211595868996113,False,none,True,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,2700,R2,59,node_fetch_undici,11,0,0,False,"{""todo_write"":2,""filesystem-list_allowed_directories"":1,""glob"":1,""pdf-tools-get_pdf_info"":1,""pptx-get_server_info"":1,""pdf-tools-read_pdf_pages"":1,""pptx-open_presentation"":1,""pptx-extract_presentation_text"":1,""write"":1,""read"":1}",100,False,9,9,0,9,9,0,0,0,0,{},"{""200"":9}",8,1,0,306774,12608,319382,269824,True,all_completed_responses_reported,9,0,done,,pass,artifact_validation.end,2026-08-26T11:59:55.779059+00:00,0,0,,,,0,9,9,0,9,306774,all_retained_completed_responses_reported,12608,True,319382
79,privacy-desensitization,dsh,toolathlon-dsh-108-node-undici-v1,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-108-079-privacy-desensitization-a1,1,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/privacy-desensitization/dsh-108-079-privacy-desensitization-a1,2026-08-21T09:22:22.150317+00:00,run.json,2026-08-21T09:25:59.654889+00:00,217.504572,217.504572,191.1561368110124,4.653482325957157,21.694952863030437,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,2700,R2,16,node_fetch_undici,7,0,0,False,"{""filesystem-read_multiple_files"":5,""filesystem-directory_tree"":1,""filesystem-list_allowed_directories"":1}",100,False,13,13,9,4,13,0,9,0,0,"{""ECONNRESET"":3,""UND_ERR_SOCKET"":6}","{""200"":9}",3,6,4,52630,953,53583,35200,False,partial_or_missing_provider_usage,4,9,done,,fail,artifact_validation.end,2026-08-21T09:26:01.345860+00:00,0,0,,,,0,13,13,9,4,52630,partial_or_missing_retained_provider_usage,953,False,53583
79,privacy-desensitization,dsh,toolathlon-dsh-rerun-transport-incomplete-30-v1,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-rerun30-079-privacy-desensitization-a1,1,toolathlon-dsh-rerun-transport-incomplete-30-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-rerun-transport-incomplete-30-v1/runs/dsh/privacy-desensitization/dsh-rerun30-079-privacy-desensitization-a1,2026-08-23T10:23:21.925228+00:00,run.json,2026-08-23T10:27:12.496763+00:00,230.571535,230.571535,205.25630619504955,4.206100211944431,21.109128593006034,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,2700,R2,16,node_fetch_undici,4,0,0,False,"{""filesystem-read_multiple_files"":2,""bash"":1,""filesystem-directory_tree"":1}",100,False,8,8,6,2,8,0,6,0,0,"{""ECONNRESET"":1,""UND_ERR_SOCKET"":5}","{""200"":7}",2,5,1,21358,659,22017,9984,False,partial_or_missing_provider_usage,2,6,done,,fail,artifact_validation.end,2026-08-23T10:27:14.125618+00:00,0,0,,,,0,8,8,6,2,21358,partial_or_missing_retained_provider_usage,659,False,22017
79,privacy-desensitization,dsh,toolathlon-dsh-rerun-transport-incomplete-18-v1,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-rerun18-079-privacy-desensitization-a1,1,toolathlon-dsh-rerun-transport-incomplete-18-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-rerun-transport-incomplete-18-v1/runs/dsh/privacy-desensitization/dsh-rerun18-079-privacy-desensitization-a1,2026-08-25T08:16:14.216550+00:00,run.json,2026-08-25T08:19:34.320422+00:00,200.103872,200.103872,175.86685178699554,3.684455499984324,20.552564713020132,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,2700,R2,16,node_fetch_undici,5,0,0,False,"{""filesystem-read_multiple_files"":3,""filesystem-directory_tree"":1,""filesystem-list_allowed_directories"":1}",100,False,8,8,6,2,8,0,6,0,0,"{""ECONNRESET"":1,""UND_ERR_SOCKET"":5}","{""200"":7}",2,5,1,20608,764,21372,9984,False,partial_or_missing_provider_usage,2,6,done,,fail,artifact_validation.end,2026-08-25T08:19:35.739100+00:00,0,0,,,,0,8,8,6,2,20608,partial_or_missing_retained_provider_usage,764,False,21372
79,privacy-desensitization,dsh,toolathlon-dsh-new-key-recovery-48-v1,complete,True,True,True,no_pass,valid,completed,completed_but_no_pass,,,dsh-newkey48-079-privacy-desensitization-a1,1,toolathlon-dsh-new-key-recovery-48-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-new-key-recovery-48-v1/runs/dsh/privacy-desensitization/dsh-newkey48-079-privacy-desensitization-a1,2026-08-26T12:00:19.809638+00:00,run.json,2026-08-26T12:05:50.609963+00:00,330.800325,330.800325,304.9452038699819,4.084957462997409,21.770163667020654,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,2700,R2,16,node_fetch_undici,35,0,0,False,"{""read"":27,""bash"":7,""filesystem-directory_tree"":1}",100,False,11,11,0,11,11,0,0,0,0,{},"{""200"":11}",10,1,0,438556,36243,474799,402304,True,all_completed_responses_reported,11,0,done,,fail,artifact_validation.end,2026-08-26T12:05:52.424746+00:00,0,0,,,,0,11,11,0,11,438556,all_retained_completed_responses_reported,36243,True,474799
80,profile-update-online,dsh,toolathlon-dsh-108-node-undici-v1,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-108-080-profile-update-online-a1,1,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/profile-update-online/dsh-108-080-profile-update-online-a1,2026-08-21T09:26:27.722133+00:00,run.json,2026-08-21T09:33:34.977681+00:00,427.255548,427.255548,397.94573841791134,6.811756081995554,22.49805350009308,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,60,node_fetch_undici,37,1,0,False,"{""bash"":11,""arxiv_local-download_paper"":5,""local-web_search"":4,""read"":3,""arxiv_local-search_papers"":3,""arxiv_local-read_paper"":2,""scholarly-search-google-scholar"":2,""filesystem-list_allowed_directories"":1,""arxiv_local-list_papers"":1,""arxiv_local-check_status"":1,""pdf-tools-read_pdf_pages"":1,""pdf-tools-search_pdf_content"":1,""playwright_with_chunk-browser_navigate"":1,""playwright_with_chunk-browser_snapshot_navigate_to_next_span"":1}",100,False,41,41,17,24,41,0,17,0,0,"{""ECONNRESET"":8,""UND_ERR_SOCKET"":9}","{""200"":29}",15,14,12,996527,14620,1011147,939392,False,partial_or_missing_provider_usage,24,17,done,,fail,artifact_validation.end,2026-08-21T09:33:36.928237+00:00,0,0,,,,0,41,41,17,24,996527,partial_or_missing_retained_provider_usage,14620,False,1011147
80,profile-update-online,dsh,toolathlon-dsh-rerun-transport-incomplete-30-v1,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-rerun30-080-profile-update-online-a1,1,toolathlon-dsh-rerun-transport-incomplete-30-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-rerun-transport-incomplete-30-v1/runs/dsh/profile-update-online/dsh-rerun30-080-profile-update-online-a1,2026-08-23T10:27:40.447539+00:00,run.json,2026-08-23T10:35:41.883965+00:00,481.436426,481.436426,452.8763960109791,7.109608074068092,21.450421914952813,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,60,node_fetch_undici,35,0,0,False,"{""bash"":8,""read"":6,""arxiv_local-download_paper"":4,""arxiv_local-read_paper"":3,""arxiv_local-list_papers"":2,""filesystem-list_directory"":2,""arxiv_local-search_papers"":2,""filesystem-list_allowed_directories"":1,""filesystem-directory_tree"":1,""glob"":1,""grep"":1,""scholarly-search-google-scholar"":1,""local-web_search"":1,""filesystem-search_files"":1,""playwright_with_chunk-browser_navigate"":1}",100,False,42,42,20,22,42,0,20,0,0,"{""ECONNRESET"":10,""UND_ERR_SOCKET"":10}","{""200"":28}",13,15,14,985473,9179,994652,913152,False,partial_or_missing_provider_usage,22,20,done,,fail,artifact_validation.end,2026-08-23T10:35:43.760749+00:00,0,0,,,,0,42,42,20,22,985473,partial_or_missing_retained_provider_usage,9179,False,994652
80,profile-update-online,dsh,toolathlon-dsh-rerun-transport-incomplete-18-v1,complete,True,True,True,no_pass,valid,completed,completed_but_no_pass,,,dsh-rerun18-080-profile-update-online-a1,1,toolathlon-dsh-rerun-transport-incomplete-18-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-rerun-transport-incomplete-18-v1/runs/dsh/profile-update-online/dsh-rerun18-080-profile-update-online-a1,2026-08-25T08:19:59.120939+00:00,run.json,2026-08-25T08:33:37.494412+00:00,818.373473,818.373473,793.8400577990105,3.7283603539981414,20.80505484699131,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,60,node_fetch_undici,51,2,0,False,"{""bash"":25,""read"":7,""arxiv_local-list_papers"":5,""local-web_search"":4,""arxiv_local-download_paper"":4,""write"":2,""filesystem-directory_tree"":1,""filesystem-list_allowed_directories"":1,""arxiv_local-read_paper"":1,""grep"":1}",100,False,68,68,35,33,68,0,35,0,0,"{""ECONNRESET"":20,""UND_ERR_SOCKET"":15}","{""200"":42}",21,21,26,1563693,21235,1584928,1509760,False,partial_or_missing_provider_usage,33,35,done,,fail,artifact_validation.end,2026-08-25T08:33:39.122873+00:00,0,0,,,,0,68,68,35,33,1563693,partial_or_missing_retained_provider_usage,21235,False,1584928
80,profile-update-online,dsh,toolathlon-dsh-new-key-recovery-48-v1,complete,True,True,True,no_pass,valid,completed,completed_but_no_pass,,,dsh-newkey48-080-profile-update-online-a1,1,toolathlon-dsh-new-key-recovery-48-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-new-key-recovery-48-v1/runs/dsh/profile-update-online/dsh-newkey48-080-profile-update-online-a1,2026-08-26T12:06:18.703734+00:00,run.json,2026-08-26T12:16:27.256633+00:00,608.552899,608.552899,582.4156775949814,5.031276349996915,21.10594505502172,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,60,node_fetch_undici,45,0,0,False,"{""bash"":21,""read"":7,""local-web_search"":5,""arxiv_local-download_paper"":4,""arxiv_local-list_papers"":2,""scholarly-search-arxiv"":2,""filesystem-directory_tree"":1,""glob"":1,""grep"":1,""edit"":1}",100,False,32,32,1,31,32,0,1,0,0,"{""downstream_disconnected"":1}","{""200"":32}",20,12,0,1518543,21586,1540129,1462784,True,all_completed_responses_reported,32,0,done,,fail,artifact_validation.end,2026-08-26T12:16:29.063759+00:00,0,0,,,,0,32,32,0,32,1518543,all_retained_completed_responses_reported,21586,True,1540129
81,reimbursement-form-filler,dsh,toolathlon-dsh-108-node-undici-v1,complete,True,True,True,pass,valid,completed,none,,,dsh-108-081-reimbursement-form-filler-a1,1,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/reimbursement-form-filler/dsh-108-081-reimbursement-form-filler-a1,2026-08-21T09:34:04.588752+00:00,run.json,2026-08-21T09:43:33.951330+00:00,569.362578,569.362578,536.8154119659448,9.531805056030862,23.01536097802432,False,none,True,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,45,node_fetch_undici,41,0,0,False,"{""bash"":20,""local-python-execute"":10,""filesystem-directory_tree"":2,""pdf-tools-read_pdf_pages"":2,""todo_write"":2,""filesystem-list_allowed_directories"":1,""filesystem-read_file"":1,""excel-get_workbook_metadata"":1,""excel-read_data_from_excel"":1,""pdf-tools-get_pdf_info"":1}",100,False,63,63,28,35,63,0,28,0,0,"{""ECONNRESET"":14,""UND_ERR_SOCKET"":13,""downstream_disconnected"":1}","{""200"":45}",32,13,18,1698954,26925,1725879,1669632,False,partial_or_missing_provider_usage,36,27,done,,pass,artifact_validation.end,2026-08-21T09:43:36.214244+00:00,0,0,,,,0,63,63,27,36,1698954,partial_or_missing_retained_provider_usage,26925,False,1725879
82,sales-accounting,dsh,toolathlon-dsh-108-node-undici-v1,complete,True,True,True,pass,valid,completed,none,,,dsh-108-082-sales-accounting-a1,1,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/sales-accounting/dsh-108-082-sales-accounting-a1,2026-08-21T09:44:01.566790+00:00,run.json,2026-08-21T09:45:55.840312+00:00,114.273522,114.273522,85.71963029191829,7.735939641017467,20.81795206706424,False,none,True,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,1800,R1,43,node_fetch_undici,11,0,0,False,"{""excel-read_data_from_excel"":2,""memory-read_graph"":1,""filesystem-list_allowed_directories"":1,""filesystem-directory_tree"":1,""excel-get_workbook_metadata"":1,""bash"":1,""grep"":1,""read"":1,""filesystem-read_file"":1,""excel-write_data_to_excel"":1}",100,False,16,16,7,9,16,0,7,0,0,"{""ECONNRESET"":3,""UND_ERR_SOCKET"":4}","{""200"":13}",8,5,3,248089,5044,253133,244352,False,partial_or_missing_provider_usage,9,7,done,,pass,artifact_validation.end,2026-08-21T09:45:57.196430+00:00,0,0,,,,0,16,16,7,9,248089,partial_or_missing_retained_provider_usage,5044,False,253133
